-9.549199567523344	40.11506940307615
-5.775613394772336	41.05848623763447
-2.8106528304679728	43.214867573767776
-2.541110960985762	45.64079657691775
-3.080194699950184	49.41446391515106
-8.740573959076698	51.57084525128437
-15.479120696132073	49.68401158216773
-21.409041824740783	45.37124890990111
-29.225756039725013	41.05848623763447
-33.538425951440445	37.28481889940119
-37.312012124191455	32.702508560117906
-39.46834708004917	29.198388888901263
-39.73788894953139	25.424721550667982
-37.04247025470925	23.268340214534675
-33.268884081958234	21.381506545418038
