23.667228292835148	-31.684023724211087
24.35098920618833	-26.89759438238356
27.42791331627761	-21.7692772304255
32.898000623103	-18.00851131898959
36.65868564654545	-14.931521027814751
37.34244655989863	-9.80320387585668
32.21423970974982	-5.358662344159697
26.74415240292444	-2.2816720529848595
21.95782600945222	3.530420719234286
21.95782600945222	7.97496225093127
17.171499615979997	13.103279402889328
12.043292765831197	16.180269694064165
8.966368655741917	19.257259985239003
1.4449986088570057	21.99236246628331
-5.734490981351314	23.359913706805457
-11.546458744853297	26.09501618784975
-16.332785138325505	25.069352757458148
-20.43535061844456	23.018025896674917
-25.90543792526995	25.069352757458148
