26.34291797211789	-2.613175342755113
29.2508073454022	-3.2593738300081583
31.835597899432685	-7.136564753526358
31.18940026092505	-11.336854920671072
29.2508073454022	-16.506442818695348
26.01981915286408	-19.414336011334
23.78127366947747	-21.860013733516467
22.25457475507966	-24.913415572783904
20.42253605780226	-27.966817412051327
18.59049736052488	-32.24157998702573
16.453118880367924	-33.76828090665944
12.483701702933573	-36.21100237807339
9.124964091258363	-38.34838366556059
5.766226479583153	-40.79110513697453
1.7968093021488158	-42.31780605660825
-0.34056917800813835	-43.233826608388476
-3.6993067896833622	-44.149847160168704
