20.904246086731064	-10.286262137758952
21.98240003706053	-6.512718355268078
25.755938863213643	-4.625946464022633
29.799016176949124	-1.930558047957717
31.955324077608022	2.6516022593526287
34.11163197826696	6.694684883450009
33.84209349068459	12.89407824039931
32.763939540355125	17.476238547709656
32.763939540355125	22.597476538233
31.68578559002566	28.79686989518231
28.45132373903729	34.9962632521316
21.98240003706053	41.19565660908091
16.32209179783085	44.6996615499653
10.661783558601186	47.12551112442373
